case_id,activity,timestamp,resource,shift,model_type,supplier_id,priority,duration_h
CAR001203,Delivery Prep,2023-11-27 19:39:13.807463,Station_5,Morning,Sedan,S104,Low,5.54
CAR001203,Vehicle Delivered,2023-11-28 01:11:38.075913,Station_4,Morning,Sedan,S104,Low,4.01
CAR001204,Order Created,2023-07-30 02:34:43.311315,Station_2,Afternoon,Coupe,S101,Low,1.35
CAR001204,Configuration Confirmed,2023-07-30 03:55:57.182738,Station_5,Morning,Coupe,S101,Low,6.3
CAR001204,Parts Allocated,2023-07-30 10:13:54.330013,Station_1,Morning,Coupe,S101,Low,19.78
CAR001204,Body Shop,2023-07-31 06:00:54.646131,Station_5,Night,Coupe,S101,Low,28.58
CAR001204,Assembly,2023-08-01 10:35:43.814003,Station_5,Night,Coupe,S101,Low,40.82
CAR001204,Paint Shop,2023-08-03 03:24:53.981191,Station_3,Afternoon,Coupe,S101,Low,25.23
CAR001204,Quality Check,2023-08-04 04:38:50.721694,Station_5,Afternoon,Coupe,S101,Low,4.62
CAR001204,Delivery Prep,2023-08-04 09:15:54.074106,Station_1,Afternoon,Coupe,S101,Low,4.92
CAR001204,Vehicle Delivered,2023-08-04 14:10:50.991303,Station_4,Afternoon,Coupe,S101,Low,1.73
CAR001205,Order Created,2023-03-17 11:50:40.740470,Station_2,Afternoon,Sedan,S102,High,2.18
CAR001205,Configuration Confirmed,2023-03-17 14:01:42.334409,Station_5,Morning,Sedan,S102,High,8.81
CAR001205,Parts Allocated,2023-03-17 22:50:00.478417,Station_1,Night,Sedan,S102,High,30.8
CAR001205,Body Shop,2023-03-19 05:38:05.144646,Station_4,Night,Sedan,S102,High,17.3
CAR001205,Assembly,2023-03-19 22:56:07.356954,Station_1,Night,Sedan,S102,High,44.73
CAR001205,Paint Shop,2023-03-21 19:39:44.111099,Station_1,Morning,Sedan,S102,High,27.67
CAR001205,Quality Check,2023-03-22 23:20:13.906838,Station_2,Afternoon,Sedan,S102,High,4.65
CAR001205,Delivery Prep,2023-03-23 03:59:01.195889,Station_1,Morning,Sedan,S102,High,6.24
CAR001205,Vehicle Delivered,2023-03-23 10:13:39.214098,Station_3,Afternoon,Sedan,S102,High,4.12
CAR001206,Order Created,2023-12-24 02:38:52.471170,Station_5,Afternoon,Electric,S103,High,2.71
CAR001206,Configuration Confirmed,2023-12-24 05:21:31.481064,Station_5,Night,Electric,S103,High,6.02
CAR001206,Parts Allocated,2023-12-24 11:22:26.885855,Station_4,Afternoon,Electric,S103,High,64.43
CAR001206,Body Shop,2023-12-27 03:48:10.366551,Station_5,Morning,Electric,S103,High,24.88
CAR001206,Assembly,2023-12-28 04:41:11.292254,Station_1,Night,Electric,S103,High,21.86
CAR001206,Paint Shop,2023-12-29 02:32:47.530278,Station_2,Morning,Electric,S103,High,25.65
CAR001206,Quality Check,2023-12-30 04:11:31.205370,Station_5,Afternoon,Electric,S103,High,9.81
CAR001206,Delivery Prep,2023-12-30 14:00:22.052249,Station_4,Night,Electric,S103,High,5.98
CAR001206,Vehicle Delivered,2023-12-30 19:59:12.478090,Station_2,Afternoon,Electric,S103,High,2.56
CAR001207,Order Created,2023-11-27 16:09:33.228370,Station_3,Night,Coupe,S103,Normal,2.13
CAR001207,Configuration Confirmed,2023-11-27 18:17:10.813444,Station_3,Night,Coupe,S103,Normal,8.76
CAR001207,Parts Allocated,2023-11-28 03:02:31.826122,Station_4,Night,Coupe,S103,Normal,41.54
CAR001207,Body Shop,2023-11-29 20:34:58.446929,Station_5,Night,Coupe,S103,Normal,21.21
CAR001207,Assembly,2023-11-30 17:47:40.984194,Station_2,Afternoon,Coupe,S103,Normal,23.55
CAR001207,Paint Shop,2023-12-01 17:20:58.758004,Station_2,Morning,Coupe,S103,Normal,17.45
CAR001207,Quality Check,2023-12-02 10:48:15.758078,Station_3,Morning,Coupe,S103,Normal,8.81
CAR001207,Delivery Prep,2023-12-02 19:36:53.850644,Station_1,Night,Coupe,S103,Normal,4.92
CAR001207,Vehicle Delivered,2023-12-03 00:31:51.734671,Station_1,Night,Coupe,S103,Normal,5.59
CAR001208,Order Created,2023-12-30 21:00:37.586233,Station_2,Night,SUV,S101,High,0.5
CAR001208,Configuration Confirmed,2023-12-30 21:30:37.586233,Station_3,Afternoon,SUV,S101,High,9.0
CAR001208,Parts Allocated,2023-12-31 06:30:47.603228,Station_2,Morning,SUV,S101,High,45.02
CAR001208,Body Shop,2024-01-02 03:32:10.582232,Station_2,Night,SUV,S101,High,22.75
CAR001208,Assembly,2024-01-03 02:17:16.264073,Station_1,Morning,SUV,S101,High,40.22
CAR001208,Paint Shop,2024-01-04 18:30:28.329275,Station_3,Night,SUV,S101,High,13.08
CAR001208,Quality Check,2024-01-05 07:35:29.533010,Station_5,Morning,SUV,S101,High,7.85
CAR001208,Delivery Prep,2024-01-05 15:26:29.926316,Station_5,Night,SUV,S101,High,0.9
CAR001208,Vehicle Delivered,2024-01-05 16:20:15.236408,Station_3,Morning,SUV,S101,High,3.5
CAR001209,Order Created,2023-10-19 15:10:14.503988,Station_2,Night,Sedan,S101,High,1.82
CAR001209,Configuration Confirmed,2023-10-19 16:59:29.487969,Station_1,Afternoon,Sedan,S101,High,4.37
CAR001209,Parts Allocated,2023-10-19 21:21:37.722538,Station_5,Morning,Sedan,S101,High,37.79
CAR001209,Body Shop,2023-10-21 11:09:12.583433,Station_1,Morning,Sedan,S101,High,21.6
CAR001209,Assembly,2023-10-22 08:45:17.589976,Station_3,Night,Sedan,S101,High,41.64
CAR001209,Paint Shop,2023-10-24 02:23:48.856371,Station_3,Night,Sedan,S101,High,32.15
CAR001209,Quality Check,2023-10-25 10:32:31.427786,Station_2,Afternoon,Sedan,S101,High,10.69
CAR001209,Rework,2023-10-25 21:14:07.755178,Station_2,Morning,Sedan,S101,High,7.62
CAR001209,Quality Check,2023-10-26 04:51:11.453735,Station_1,Morning,Sedan,S101,High,1.58
CAR001209,Delivery Prep,2023-10-26 06:25:49.376896,Station_2,Afternoon,Sedan,S101,High,7.54
CAR001209,Vehicle Delivered,2023-10-26 13:58:05.974518,Station_2,Afternoon,Sedan,S101,High,3.34
CAR001210,Order Created,2023-10-19 07:00:02.548063,Station_3,Night,Sedan,S103,High,1.49
CAR001210,Configuration Confirmed,2023-10-19 08:29:17.974736,Station_5,Night,Sedan,S103,High,10.06
CAR001210,Parts Allocated,2023-10-19 18:33:08.315370,Station_1,Afternoon,Sedan,S103,High,41.33
CAR001210,Body Shop,2023-10-21 11:53:06.166795,Station_5,Afternoon,Sedan,S103,High,16.25
CAR001210,Assembly,2023-10-22 04:08:14.370933,Station_5,Afternoon,Sedan,S103,High,33.32
CAR001210,Paint Shop,2023-10-23 13:27:39.922469,Station_3,Night,Sedan,S103,High,11.62
CAR001210,Quality Check,2023-10-24 01:04:39.230266,Station_3,Night,Sedan,S103,High,9.17
CAR001210,Delivery Prep,2023-10-24 10:14:55.932003,Station_3,Night,Sedan,S103,High,5.1
CAR001210,Vehicle Delivered,2023-10-24 15:20:48.569263,Station_3,Morning,Sedan,S103,High,3.38
CAR001211,Order Created,2023-10-16 01:18:06.028225,Station_1,Afternoon,Sedan,S104,High,1.21
CAR001211,Configuration Confirmed,2023-10-16 02:30:47.989371,Station_2,Afternoon,Sedan,S104,High,10.34
CAR001211,Parts Allocated,2023-10-16 12:51:17.480371,Station_5,Night,Sedan,S104,High,22.89
CAR001211,Body Shop,2023-10-17 11:44:30.296431,Station_2,Night,Sedan,S104,High,20.95
CAR001211,Assembly,2023-10-18 08:41:29.063688,Station_2,Afternoon,Sedan,S104,High,21.23
CAR001211,Paint Shop,2023-10-19 05:55:10.158233,Station_2,Night,Sedan,S104,High,20.67
CAR001211,Quality Check,2023-10-20 02:35:09.771203,Station_5,Night,Sedan,S104,High,15.52
CAR001211,Delivery Prep,2023-10-20 18:06:26.337542,Station_2,Morning,Sedan,S104,High,8.22
CAR001211,Vehicle Delivered,2023-10-21 02:19:42.385924,Station_5,Morning,Sedan,S104,High,5.21
CAR001212,Order Created,2023-03-04 22:09:59.656722,Station_4,Afternoon,Coupe,S104,Normal,1.84
CAR001212,Configuration Confirmed,2023-03-05 00:00:13.531480,Station_3,Morning,Coupe,S104,Normal,3.43
CAR001212,Parts Allocated,2023-03-05 03:26:09.477506,Station_5,Morning,Coupe,S104,Normal,19.39
CAR001212,Body Shop,2023-03-05 22:49:21.161569,Station_2,Afternoon,Coupe,S104,Normal,21.74
CAR001212,Assembly,2023-03-06 20:33:45.896064,Station_5,Afternoon,Coupe,S104,Normal,43.38
CAR001212,Paint Shop,2023-03-08 15:56:27.272808,Station_1,Morning,Coupe,S104,Normal,11.5
CAR001212,Quality Check,2023-03-09 03:26:34.308701,Station_2,Night,Coupe,S104,Normal,6.93
CAR001212,Delivery Prep,2023-03-09 10:22:34.857663,Station_2,Night,Coupe,S104,Normal,5.1
CAR001212,Vehicle Delivered,2023-03-09 15:28:44.569672,Station_5,Afternoon,Coupe,S104,Normal,4.54
CAR001213,Order Created,2023-10-22 18:34:26.138488,Station_5,Afternoon,Sedan,S104,Normal,2.11
CAR001213,Configuration Confirmed,2023-10-22 20:40:58.791061,Station_5,Afternoon,Sedan,S104,Normal,5.45
CAR001213,Parts Allocated,2023-10-23 02:07:44.264057,Station_4,Afternoon,Sedan,S104,Normal,34.39
CAR001213,Body Shop,2023-10-24 12:31:11.442564,Station_2,Afternoon,Sedan,S104,Normal,11.88
CAR001213,Assembly,2023-10-25 00:23:57.475290,Station_2,Afternoon,Sedan,S104,Normal,43.1
CAR001213,Paint Shop,2023-10-26 19:30:13.148297,Station_3,Afternoon,Sedan,S104,Normal,20.06
CAR001213,Quality Check,2023-10-27 15:34:05.255414,Station_2,Night,Sedan,S104,Normal,5.24
CAR001213,Delivery Prep,2023-10-27 20:48:29.623938,Station_1,Morning,Sedan,S104,Normal,5.56
CAR001213,Vehicle Delivered,2023-10-28 02:22:10.690387,Station_4,Morning,Sedan,S104,Normal,5.8
CAR001214,Order Created,2023-03-14 09:47:56.066846,Station_2,Afternoon,Electric,S101,High,1.64
CAR001214,Configuration Confirmed,2023-03-14 11:26:19.499165,Station_5,Morning,Electric,S101,High,12.04
CAR001214,Parts Allocated,2023-03-14 23:28:44.142919,Station_5,Morning,Electric,S101,High,24.16
CAR001214,Body Shop,2023-03-15 23:38:28.807741,Station_2,Afternoon,Electric,S101,High,20.76
CAR001214,Assembly,2023-03-16 20:23:51.887849,Station_3,Morning,Electric,S101,High,47.78
CAR001214,Paint Shop,2023-03-18 20:10:24.883042,Station_3,Night,Electric,S101,High,22.57
CAR001214,Quality Check,2023-03-19 18:44:20.523495,Station_3,Night,Electric,S101,High,3.66
CAR001214,Delivery Prep,2023-03-19 22:23:45.834073,Station_2,Morning,Electric,S101,High,4.95
CAR001214,Vehicle Delivered,2023-03-20 03:20:28.890720,Station_2,Morning,Electric,S101,High,5.11
CAR001215,Order Created,2023-06-20 02:48:56.202647,Station_3,Morning,Sedan,S102,Low,0.5
CAR001215,Configuration Confirmed,2023-06-20 03:18:56.202647,Station_2,Afternoon,Sedan,S102,Low,7.52
CAR001215,Parts Allocated,2023-06-20 10:50:08.976282,Station_3,Night,Sedan,S102,Low,24.43
CAR001215,Body Shop,2023-06-21 11:15:49.576196,Station_4,Morning,Sedan,S102,Low,27.37
CAR001215,Assembly,2023-06-22 14:38:05.462949,Station_5,Night,Sedan,S102,Low,35.67
CAR001215,Paint Shop,2023-06-24 02:18:08.984926,Station_4,Night,Sedan,S102,Low,20.41
CAR001215,Quality Check,2023-06-24 22:42:44.945933,Station_5,Afternoon,Sedan,S102,Low,2.96
CAR001215,Rework,2023-06-25 01:40:08.490198,Station_3,Night,Sedan,S102,Low,9.29
CAR001215,Quality Check,2023-06-25 10:57:18.298136,Station_3,Afternoon,Sedan,S102,Low,7.1
CAR001215,Delivery Prep,2023-06-25 18:03:13.957045,Station_2,Night,Sedan,S102,Low,7.9
CAR001215,Vehicle Delivered,2023-06-26 01:57:11.178507,Station_3,Morning,Sedan,S102,Low,3.85
CAR001216,Order Created,2023-12-23 09:02:34.726473,Station_4,Morning,Sedan,S102,Normal,0.63
CAR001216,Configuration Confirmed,2023-12-23 09:40:30.138465,Station_3,Night,Sedan,S102,Normal,8.54
CAR001216,Parts Allocated,2023-12-23 18:12:56.203730,Station_5,Afternoon,Sedan,S102,Normal,23.13
CAR001216,Body Shop,2023-12-24 17:20:49.795161,Station_2,Night,Sedan,S102,Normal,16.15
CAR001216,Assembly,2023-12-25 09:29:49.351183,Station_4,Night,Sedan,S102,Normal,51.22
CAR001216,Paint Shop,2023-12-27 12:43:05.050488,Station_1,Morning,Sedan,S102,Normal,19.15
CAR001216,Quality Check,2023-12-28 07:51:51.276964,Station_2,Night,Sedan,S102,Normal,12.34
CAR001216,Delivery Prep,2023-12-28 20:12:12.066081,Station_1,Morning,Sedan,S102,Normal,4.94
CAR001216,Vehicle Delivered,2023-12-29 01:08:45.289273,Station_1,Afternoon,Sedan,S102,Normal,4.16
CAR001217,Order Created,2023-07-24 02:10:01.229044,Station_4,Morning,SUV,S102,Normal,3.19
CAR001217,Configuration Confirmed,2023-07-24 05:21:08.487413,Station_1,Morning,SUV,S102,Normal,10.7
CAR001217,Parts Allocated,2023-07-24 16:03:02.785394,Station_5,Afternoon,SUV,S102,Normal,16.84
CAR001217,Body Shop,2023-07-25 08:53:23.473515,Station_3,Afternoon,SUV,S102,Normal,28.02
CAR001217,Assembly,2023-07-26 12:54:27.993514,Station_4,Morning,SUV,S102,Normal,33.28
CAR001217,Paint Shop,2023-07-27 22:11:18.511054,Station_3,Afternoon,SUV,S102,Normal,19.38
CAR001217,Quality Check,2023-07-28 17:34:14.994371,Station_3,Night,SUV,S102,Normal,8.26
CAR001217,Rework,2023-07-29 01:49:33.969751,Station_2,Night,SUV,S102,Normal,7.85
CAR001217,Quality Check,2023-07-29 09:40:41.744966,Station_3,Night,SUV,S102,Normal,11.96
CAR001217,Delivery Prep,2023-07-29 21:38:12.050382,Station_2,Morning,SUV,S102,Normal,1.81
CAR001217,Vehicle Delivered,2023-07-29 23:27:02.220091,Station_3,Night,SUV,S102,Normal,5.66
CAR001218,Order Created,2023-09-21 08:36:55.722806,Station_4,Afternoon,Electric,S101,Normal,0.5
CAR001218,Configuration Confirmed,2023-09-21 09:06:55.722806,Station_2,Morning,Electric,S101,Normal,7.23
CAR001218,Parts Allocated,2023-09-21 16:21:00.722002,Station_5,Afternoon,Electric,S101,Normal,34.62
CAR001218,Body Shop,2023-09-23 02:58:10.064390,Station_5,Afternoon,Electric,S101,Normal,29.88
CAR001218,Assembly,2023-09-24 08:51:02.668849,Station_2,Night,Electric,S101,Normal,22.95
CAR001218,Paint Shop,2023-09-25 07:48:03.949666,Station_5,Afternoon,Electric,S101,Normal,14.62
CAR001218,Quality Check,2023-09-25 22:25:12.901682,Station_1,Night,Electric,S101,Normal,6.32
CAR001218,Rework,2023-09-26 04:44:21.877747,Station_3,Morning,Electric,S101,Normal,16.9
CAR001218,Quality Check,2023-09-26 21:38:09.518393,Station_5,Morning,Electric,S101,Normal,11.95
CAR001218,Delivery Prep,2023-09-27 09:34:51.635583,Station_3,Afternoon,Electric,S101,Normal,6.78
CAR001218,Vehicle Delivered,2023-09-27 16:21:35.271856,Station_1,Afternoon,Electric,S101,Normal,5.31
CAR001219,Order Created,2023-07-09 13:48:29.624121,Station_3,Night,Coupe,S103,High,1.48
CAR001219,Configuration Confirmed,2023-07-09 15:17:19.084328,Station_1,Morning,Coupe,S103,High,11.06
CAR001219,Parts Allocated,2023-07-10 02:21:04.867870,Station_4,Night,Coupe,S103,High,38.93
CAR001219,Body Shop,2023-07-11 17:16:38.306188,Station_4,Morning,Coupe,S103,High,14.06
CAR001219,Assembly,2023-07-12 07:20:14.343803,Station_1,Morning,Coupe,S103,High,37.01
CAR001219,Paint Shop,2023-07-13 20:21:02.123912,Station_1,Night,Coupe,S103,High,13.02
CAR001219,Quality Check,2023-07-14 09:21:56.983553,Station_4,Morning,Coupe,S103,High,5.13
CAR001219,Delivery Prep,2023-07-14 14:29:45.122270,Station_3,Afternoon,Coupe,S103,High,5.58
CAR001219,Vehicle Delivered,2023-07-14 20:04:35.288360,Station_3,Afternoon,Coupe,S103,High,4.53
CAR001220,Order Created,2023-07-10 03:28:43.410320,Station_4,Night,Electric,S102,High,1.59
CAR001220,Configuration Confirmed,2023-07-10 05:03:56.780262,Station_4,Afternoon,Electric,S102,High,7.71
CAR001220,Parts Allocated,2023-07-10 12:46:24.958549,Station_1,Night,Electric,S102,High,11.56
CAR001220,Body Shop,2023-07-11 00:20:16.568369,Station_5,Afternoon,Electric,S102,High,12.8
CAR001220,Assembly,2023-07-11 13:08:17.368927,Station_5,Morning,Electric,S102,High,29.23
CAR001220,Paint Shop,2023-07-12 18:21:55.337973,Station_5,Morning,Electric,S102,High,27.37
CAR001220,Quality Check,2023-07-13 21:44:08.744230,Station_3,Morning,Electric,S102,High,11.66
CAR001220,Rework,2023-07-14 09:23:50.381429,Station_1,Afternoon,Electric,S102,High,5.17
CAR001220,Quality Check,2023-07-14 14:34:19.123239,Station_2,Morning,Electric,S102,High,10.94
CAR001220,Delivery Prep,2023-07-15 01:30:35.267195,Station_2,Afternoon,Electric,S102,High,4.33
CAR001220,Vehicle Delivered,2023-07-15 05:50:10.072139,Station_1,Morning,Electric,S102,High,3.05
CAR001221,Order Created,2023-08-07 23:38:20.813150,Station_5,Afternoon,Coupe,S102,High,0.5
CAR001221,Configuration Confirmed,2023-08-08 00:08:20.813150,Station_1,Night,Coupe,S102,High,7.5
CAR001221,Parts Allocated,2023-08-08 07:38:30.839674,Station_2,Afternoon,Coupe,S102,High,45.25
CAR001221,Body Shop,2023-08-10 04:53:44.748874,Station_2,Afternoon,Coupe,S102,High,16.21
CAR001221,Assembly,2023-08-10 21:06:20.152256,Station_3,Night,Coupe,S102,High,34.72
CAR001221,Paint Shop,2023-08-12 07:49:23.123211,Station_4,Morning,Coupe,S102,High,13.48
CAR001221,Quality Check,2023-08-12 21:17:56.369186,Station_1,Afternoon,Coupe,S102,High,6.92
CAR001221,Delivery Prep,2023-08-13 04:13:19.599179,Station_1,Morning,Coupe,S102,High,5.63
CAR001221,Vehicle Delivered,2023-08-13 09:51:01.593043,Station_2,Night,Coupe,S102,High,3.87
CAR001222,Order Created,2023-05-20 13:09:43.579094,Station_3,Morning,Sedan,S103,Normal,2.34
CAR001222,Configuration Confirmed,2023-05-20 15:30:18.780881,Station_1,Afternoon,Sedan,S103,Normal,11.7
CAR001222,Parts Allocated,2023-05-21 03:12:05.239244,Station_1,Afternoon,Sedan,S103,Normal,27.48
CAR001222,Body Shop,2023-05-22 06:40:56.677722,Station_3,Night,Sedan,S103,Normal,10.7
CAR001222,Assembly,2023-05-22 17:23:02.581809,Station_3,Morning,Sedan,S103,Normal,40.77
CAR001222,Paint Shop,2023-05-24 10:09:09.566962,Station_2,Morning,Sedan,S103,Normal,27.02
CAR001222,Quality Check,2023-05-25 13:10:10.173775,Station_4,Night,Sedan,S103,Normal,5.75
CAR001222,Delivery Prep,2023-05-25 18:55:01.461817,Station_2,Night,Sedan,S103,Normal,3.83
CAR001222,Vehicle Delivered,2023-05-25 22:45:07.235709,Station_2,Night,Sedan,S103,Normal,3.22
CAR001223,Order Created,2023-11-02 19:25:22.993057,Station_3,Afternoon,SUV,S101,Normal,1.6
CAR001223,Configuration Confirmed,2023-11-02 21:01:39.287313,Station_3,Morning,SUV,S101,Normal,10.82
CAR001223,Parts Allocated,2023-11-03 07:50:37.725224,Station_4,Morning,SUV,S101,Normal,14.06
CAR001223,Body Shop,2023-11-03 21:54:12.505163,Station_1,Night,SUV,S101,Normal,19.79
CAR001223,Assembly,2023-11-04 17:41:21.363094,Station_2,Night,SUV,S101,Normal,30.33
CAR001223,Paint Shop,2023-11-06 00:01:10.821404,Station_2,Morning,SUV,S101,Normal,23.26
CAR001223,Quality Check,2023-11-06 23:16:33.782302,Station_4,Afternoon,SUV,S101,Normal,4.85
CAR001223,Delivery Prep,2023-11-07 04:07:45.596704,Station_4,Night,SUV,S101,Normal,5.5
CAR001223,Vehicle Delivered,2023-11-07 09:37:56.392008,Station_5,Night,SUV,S101,Normal,2.36
CAR001224,Order Created,2023-09-27 02:28:10.384797,Station_4,Morning,Coupe,S102,Normal,0.83
CAR001224,Configuration Confirmed,2023-09-27 03:18:08.605154,Station_5,Afternoon,Coupe,S102,Normal,12.47
CAR001224,Parts Allocated,2023-09-27 15:46:24.169668,Station_3,Morning,Coupe,S102,Normal,40.62
CAR001224,Body Shop,2023-09-29 08:23:29.213418,Station_2,Night,Coupe,S102,Normal,13.56
CAR001224,Assembly,2023-09-29 21:56:48.270023,Station_1,Morning,Coupe,S102,Normal,35.62
CAR001224,Paint Shop,2023-10-01 09:34:00.754882,Station_1,Night,Coupe,S102,Normal,21.02
CAR001224,Quality Check,2023-10-02 06:35:07.550681,Station_2,Morning,Coupe,S102,Normal,16.29
CAR001224,Delivery Prep,2023-10-02 22:52:19.106987,Station_5,Morning,Coupe,S102,Normal,10.85
CAR001224,Vehicle Delivered,2023-10-03 09:43:33.992235,Station_1,Morning,Coupe,S102,Normal,3.91
CAR001225,Order Created,2023-11-27 14:21:45.949415,Station_1,Morning,Sedan,S101,High,3.6
CAR001225,Configuration Confirmed,2023-11-27 17:57:59.519949,Station_5,Afternoon,Sedan,S101,High,9.05
CAR001225,Parts Allocated,2023-11-28 03:01:09.403361,Station_4,Night,Sedan,S101,High,20.7
CAR001225,Body Shop,2023-11-28 23:43:01.594286,Station_4,Afternoon,Sedan,S101,High,9.11
CAR001225,Assembly,2023-11-29 08:49:54.710922,Station_4,Morning,Sedan,S101,High,42.64
CAR001225,Paint Shop,2023-12-01 03:28:34.707008,Station_3,Morning,Sedan,S101,High,25.43
CAR001225,Quality Check,2023-12-02 04:54:07.736723,Station_2,Morning,Sedan,S101,High,6.04
CAR001225,Delivery Prep,2023-12-02 10:56:27.251578,Station_5,Afternoon,Sedan,S101,High,4.67
CAR001225,Vehicle Delivered,2023-12-02 15:36:37.916459,Station_3,Morning,Sedan,S101,High,1.9
CAR001226,Order Created,2023-02-22 01:59:25.673446,Station_2,Morning,Sedan,S103,Normal,2.74
CAR001226,Configuration Confirmed,2023-02-22 04:43:34.807002,Station_2,Night,Sedan,S103,Normal,6.55
CAR001226,Parts Allocated,2023-02-22 11:16:27.052074,Station_4,Afternoon,Sedan,S103,Normal,45.3
CAR001226,Body Shop,2023-02-24 08:34:14.555729,Station_3,Afternoon,Sedan,S103,Normal,17.22
CAR001226,Assembly,2023-02-25 01:47:31.931763,Station_4,Afternoon,Sedan,S103,Normal,48.72
CAR001226,Paint Shop,2023-02-27 02:30:53.518625,Station_5,Afternoon,Sedan,S103,Normal,8.21
CAR001226,Quality Check,2023-02-27 10:43:24.580143,Station_4,Afternoon,Sedan,S103,Normal,11.04
CAR001226,Delivery Prep,2023-02-27 21:45:47.474530,Station_4,Afternoon,Sedan,S103,Normal,3.86
CAR001226,Vehicle Delivered,2023-02-28 01:37:33.640429,Station_2,Night,Sedan,S103,Normal,2.3
CAR001227,Order Created,2023-07-10 14:55:30.422956,Station_5,Night,Coupe,S102,Normal,2.09
CAR001227,Configuration Confirmed,2023-07-10 17:01:03.642750,Station_3,Night,Coupe,S102,Normal,7.76
CAR001227,Parts Allocated,2023-07-11 00:46:21.887445,Station_3,Morning,Coupe,S102,Normal,0.5
CAR001227,Body Shop,2023-07-11 01:16:21.887445,Station_5,Night,Coupe,S102,Normal,17.68
CAR001227,Assembly,2023-07-11 18:57:25.462314,Station_3,Afternoon,Coupe,S102,Normal,17.75
CAR001227,Paint Shop,2023-07-12 12:42:23.775035,Station_4,Afternoon,Coupe,S102,Normal,28.84
CAR001227,Quality Check,2023-07-13 17:33:01.544466,Station_2,Afternoon,Coupe,S102,Normal,3.68
CAR001227,Delivery Prep,2023-07-13 21:14:05.224699,Station_2,Afternoon,Coupe,S102,Normal,6.12
CAR001227,Vehicle Delivered,2023-07-14 03:21:21.298149,Station_3,Night,Coupe,S102,Normal,2.98
CAR001228,Order Created,2023-08-08 10:34:54.403312,Station_2,Morning,Electric,S103,Low,1.36
CAR001228,Configuration Confirmed,2023-08-08 11:56:47.983417,Station_1,Night,Electric,S103,Low,10.35
